,YES VOTES,DISTRICT,COUNTY,PARTY
99060,205,SD 30,DOUGLAS,DEMOCRATIC PARTY
99061,338,SD 30,DOUGLAS,DEMOCRATIC PARTY
99062,221,SD 30,DOUGLAS,DEMOCRATIC PARTY
99063,172,SD 30,DOUGLAS,DEMOCRATIC PARTY
99064,269,SD 30,DOUGLAS,DEMOCRATIC PARTY
99065,246,SD 30,DOUGLAS,DEMOCRATIC PARTY
99066,394,SD 30,DOUGLAS,DEMOCRATIC PARTY
99067,367,SD 30,DOUGLAS,DEMOCRATIC PARTY
99068,314,SD 30,DOUGLAS,DEMOCRATIC PARTY
99069,261,SD 30,DOUGLAS,DEMOCRATIC PARTY
99070,283,SD 30,DOUGLAS,DEMOCRATIC PARTY
99071,249,SD 30,DOUGLAS,DEMOCRATIC PARTY
99072,327,SD 30,DOUGLAS,DEMOCRATIC PARTY
99073,199,SD 30,DOUGLAS,DEMOCRATIC PARTY
99074,412,SD 30,DOUGLAS,DEMOCRATIC PARTY
99075,232,SD 30,DOUGLAS,DEMOCRATIC PARTY
99076,221,SD 30,DOUGLAS,DEMOCRATIC PARTY
99077,355,SD 30,DOUGLAS,DEMOCRATIC PARTY
99078,264,SD 30,DOUGLAS,DEMOCRATIC PARTY
99079,295,SD 30,DOUGLAS,DEMOCRATIC PARTY
99080,245,SD 30,DOUGLAS,DEMOCRATIC PARTY
99081,360,SD 30,DOUGLAS,DEMOCRATIC PARTY
99082,314,SD 30,DOUGLAS,DEMOCRATIC PARTY
99083,547,SD 30,DOUGLAS,DEMOCRATIC PARTY
99084,319,SD 30,DOUGLAS,DEMOCRATIC PARTY
99085,323,SD 30,DOUGLAS,DEMOCRATIC PARTY
99086,299,SD 30,DOUGLAS,DEMOCRATIC PARTY
99087,152,SD 30,DOUGLAS,DEMOCRATIC PARTY
99088,240,SD 30,DOUGLAS,DEMOCRATIC PARTY
99089,175,SD 30,DOUGLAS,DEMOCRATIC PARTY
99090,229,SD 30,DOUGLAS,DEMOCRATIC PARTY
99091,296,SD 30,DOUGLAS,DEMOCRATIC PARTY
99092,222,SD 30,DOUGLAS,DEMOCRATIC PARTY
99093,277,SD 30,DOUGLAS,DEMOCRATIC PARTY
99094,225,SD 30,DOUGLAS,DEMOCRATIC PARTY
99095,343,SD 30,DOUGLAS,DEMOCRATIC PARTY
99096,393,SD 30,DOUGLAS,DEMOCRATIC PARTY
99097,355,SD 30,DOUGLAS,DEMOCRATIC PARTY
99098,425,SD 30,DOUGLAS,DEMOCRATIC PARTY
99099,300,SD 30,DOUGLAS,DEMOCRATIC PARTY
99100,427,SD 30,DOUGLAS,DEMOCRATIC PARTY
99101,196,SD 30,DOUGLAS,DEMOCRATIC PARTY
99102,286,SD 30,DOUGLAS,DEMOCRATIC PARTY
99103,239,SD 30,DOUGLAS,DEMOCRATIC PARTY
99104,352,SD 30,DOUGLAS,DEMOCRATIC PARTY
99105,245,SD 30,DOUGLAS,DEMOCRATIC PARTY
99106,377,SD 30,DOUGLAS,DEMOCRATIC PARTY
99107,470,SD 30,DOUGLAS,DEMOCRATIC PARTY
99108,265,SD 30,DOUGLAS,DEMOCRATIC PARTY
99109,284,SD 30,DOUGLAS,DEMOCRATIC PARTY
99110,423,SD 30,DOUGLAS,DEMOCRATIC PARTY
99111,241,SD 30,DOUGLAS,DEMOCRATIC PARTY
99112,262,SD 30,DOUGLAS,DEMOCRATIC PARTY
99113,235,SD 30,DOUGLAS,DEMOCRATIC PARTY
99114,313,SD 30,DOUGLAS,DEMOCRATIC PARTY
99115,357,SD 30,DOUGLAS,DEMOCRATIC PARTY
99116,208,SD 30,DOUGLAS,DEMOCRATIC PARTY
99117,525,SD 30,DOUGLAS,REPUBLICAN PARTY
99118,833,SD 30,DOUGLAS,REPUBLICAN PARTY
99119,714,SD 30,DOUGLAS,REPUBLICAN PARTY
99120,298,SD 30,DOUGLAS,REPUBLICAN PARTY
99121,820,SD 30,DOUGLAS,REPUBLICAN PARTY
99122,418,SD 30,DOUGLAS,REPUBLICAN PARTY
99123,393,SD 30,DOUGLAS,REPUBLICAN PARTY
99124,200,SD 30,DOUGLAS,REPUBLICAN PARTY
99125,477,SD 30,DOUGLAS,REPUBLICAN PARTY
99126,762,SD 30,DOUGLAS,REPUBLICAN PARTY
99127,907,SD 30,DOUGLAS,REPUBLICAN PARTY
99128,1258,SD 30,DOUGLAS,REPUBLICAN PARTY
99129,507,SD 30,DOUGLAS,REPUBLICAN PARTY
99130,514,SD 30,DOUGLAS,REPUBLICAN PARTY
99131,577,SD 30,DOUGLAS,REPUBLICAN PARTY
99132,397,SD 30,DOUGLAS,REPUBLICAN PARTY
99133,738,SD 30,DOUGLAS,REPUBLICAN PARTY
99134,445,SD 30,DOUGLAS,REPUBLICAN PARTY
99135,457,SD 30,DOUGLAS,REPUBLICAN PARTY
99136,762,SD 30,DOUGLAS,REPUBLICAN PARTY
99137,697,SD 30,DOUGLAS,REPUBLICAN PARTY
99138,1081,SD 30,DOUGLAS,REPUBLICAN PARTY
99139,712,SD 30,DOUGLAS,REPUBLICAN PARTY
99140,947,SD 30,DOUGLAS,REPUBLICAN PARTY
99141,635,SD 30,DOUGLAS,REPUBLICAN PARTY
99142,381,SD 30,DOUGLAS,REPUBLICAN PARTY
99143,351,SD 30,DOUGLAS,REPUBLICAN PARTY
99144,511,SD 30,DOUGLAS,REPUBLICAN PARTY
99145,302,SD 30,DOUGLAS,REPUBLICAN PARTY
99146,792,SD 30,DOUGLAS,REPUBLICAN PARTY
99147,398,SD 30,DOUGLAS,REPUBLICAN PARTY
99148,339,SD 30,DOUGLAS,REPUBLICAN PARTY
99149,545,SD 30,DOUGLAS,REPUBLICAN PARTY
99150,732,SD 30,DOUGLAS,REPUBLICAN PARTY
99151,508,SD 30,DOUGLAS,REPUBLICAN PARTY
99152,321,SD 30,DOUGLAS,REPUBLICAN PARTY
99153,588,SD 30,DOUGLAS,REPUBLICAN PARTY
99154,615,SD 30,DOUGLAS,REPUBLICAN PARTY
99155,669,SD 30,DOUGLAS,REPUBLICAN PARTY
99156,387,SD 30,DOUGLAS,REPUBLICAN PARTY
99157,550,SD 30,DOUGLAS,REPUBLICAN PARTY
99158,527,SD 30,DOUGLAS,REPUBLICAN PARTY
99159,371,SD 30,DOUGLAS,REPUBLICAN PARTY
99160,471,SD 30,DOUGLAS,REPUBLICAN PARTY
99161,425,SD 30,DOUGLAS,REPUBLICAN PARTY
99162,394,SD 30,DOUGLAS,REPUBLICAN PARTY
99163,529,SD 30,DOUGLAS,REPUBLICAN PARTY
99164,405,SD 30,DOUGLAS,REPUBLICAN PARTY
99165,340,SD 30,DOUGLAS,REPUBLICAN PARTY
99166,366,SD 30,DOUGLAS,REPUBLICAN PARTY
99167,452,SD 30,DOUGLAS,REPUBLICAN PARTY
99168,633,SD 30,DOUGLAS,REPUBLICAN PARTY
99169,657,SD 30,DOUGLAS,REPUBLICAN PARTY
99170,612,SD 30,DOUGLAS,REPUBLICAN PARTY
99171,513,SD 30,DOUGLAS,REPUBLICAN PARTY
99172,725,SD 30,DOUGLAS,REPUBLICAN PARTY
99173,422,SD 30,DOUGLAS,REPUBLICAN PARTY
99174,459,SD 30,DOUGLAS,REPUBLICAN PARTY
99175,463,SD 30,DOUGLAS,REPUBLICAN PARTY
99176,507,SD 30,DOUGLAS,REPUBLICAN PARTY
99177,406,SD 30,DOUGLAS,REPUBLICAN PARTY
99178,625,SD 30,DOUGLAS,REPUBLICAN PARTY
99179,728,SD 30,DOUGLAS,REPUBLICAN PARTY
99180,629,SD 30,DOUGLAS,REPUBLICAN PARTY
99181,590,SD 30,DOUGLAS,REPUBLICAN PARTY
99182,748,SD 30,DOUGLAS,REPUBLICAN PARTY
99183,369,SD 30,DOUGLAS,REPUBLICAN PARTY
99184,489,SD 30,DOUGLAS,REPUBLICAN PARTY
99185,353,SD 30,DOUGLAS,REPUBLICAN PARTY
99186,544,SD 30,DOUGLAS,REPUBLICAN PARTY
99187,618,SD 30,DOUGLAS,REPUBLICAN PARTY
99188,464,SD 30,DOUGLAS,REPUBLICAN PARTY
99189,34,SD 30,DOUGLAS,LIBERTARIAN PARTY
99190,79,SD 30,DOUGLAS,LIBERTARIAN PARTY
99191,84,SD 30,DOUGLAS,LIBERTARIAN PARTY
99192,18,SD 30,DOUGLAS,LIBERTARIAN PARTY
99193,51,SD 30,DOUGLAS,LIBERTARIAN PARTY
99194,32,SD 30,DOUGLAS,LIBERTARIAN PARTY
99195,47,SD 30,DOUGLAS,LIBERTARIAN PARTY
99196,33,SD 30,DOUGLAS,LIBERTARIAN PARTY
99197,26,SD 30,DOUGLAS,LIBERTARIAN PARTY
99198,22,SD 30,DOUGLAS,LIBERTARIAN PARTY
99199,40,SD 30,DOUGLAS,LIBERTARIAN PARTY
99200,57,SD 30,DOUGLAS,LIBERTARIAN PARTY
99201,52,SD 30,DOUGLAS,LIBERTARIAN PARTY
99202,37,SD 30,DOUGLAS,LIBERTARIAN PARTY
99203,36,SD 30,DOUGLAS,LIBERTARIAN PARTY
99204,27,SD 30,DOUGLAS,LIBERTARIAN PARTY
99205,40,SD 30,DOUGLAS,LIBERTARIAN PARTY
99206,24,SD 30,DOUGLAS,LIBERTARIAN PARTY
99207,29,SD 30,DOUGLAS,LIBERTARIAN PARTY
99208,22,SD 30,DOUGLAS,LIBERTARIAN PARTY
99209,24,SD 30,DOUGLAS,LIBERTARIAN PARTY
99210,44,SD 30,DOUGLAS,LIBERTARIAN PARTY
99211,32,SD 30,DOUGLAS,LIBERTARIAN PARTY
99212,28,SD 30,DOUGLAS,LIBERTARIAN PARTY
99213,19,SD 30,DOUGLAS,LIBERTARIAN PARTY
99214,25,SD 30,DOUGLAS,LIBERTARIAN PARTY
99215,24,SD 30,DOUGLAS,LIBERTARIAN PARTY
99216,34,SD 30,DOUGLAS,LIBERTARIAN PARTY
99217,17,SD 30,DOUGLAS,LIBERTARIAN PARTY
99218,32,SD 30,DOUGLAS,LIBERTARIAN PARTY
99219,18,SD 30,DOUGLAS,LIBERTARIAN PARTY
99220,15,SD 30,DOUGLAS,LIBERTARIAN PARTY
99221,18,SD 30,DOUGLAS,LIBERTARIAN PARTY
99222,24,SD 30,DOUGLAS,LIBERTARIAN PARTY
99223,50,SD 30,DOUGLAS,LIBERTARIAN PARTY
99224,18,SD 30,DOUGLAS,LIBERTARIAN PARTY
99225,32,SD 30,DOUGLAS,LIBERTARIAN PARTY
99226,23,SD 30,DOUGLAS,LIBERTARIAN PARTY
99227,52,SD 30,DOUGLAS,LIBERTARIAN PARTY
99228,30,SD 30,DOUGLAS,LIBERTARIAN PARTY
99229,41,SD 30,DOUGLAS,LIBERTARIAN PARTY
99230,20,SD 30,DOUGLAS,LIBERTARIAN PARTY
99231,16,SD 30,DOUGLAS,LIBERTARIAN PARTY
99232,18,SD 30,DOUGLAS,LIBERTARIAN PARTY
99233,10,SD 30,DOUGLAS,LIBERTARIAN PARTY
99234,28,SD 30,DOUGLAS,LIBERTARIAN PARTY
99235,18,SD 30,DOUGLAS,LIBERTARIAN PARTY
99236,29,SD 30,DOUGLAS,LIBERTARIAN PARTY
99237,20,SD 30,DOUGLAS,LIBERTARIAN PARTY
99238,24,SD 30,DOUGLAS,LIBERTARIAN PARTY
99239,52,SD 30,DOUGLAS,LIBERTARIAN PARTY
99240,42,SD 30,DOUGLAS,LIBERTARIAN PARTY
99241,47,SD 30,DOUGLAS,LIBERTARIAN PARTY
99242,60,SD 30,DOUGLAS,LIBERTARIAN PARTY
99243,46,SD 30,DOUGLAS,LIBERTARIAN PARTY
99244,30,SD 30,DOUGLAS,LIBERTARIAN PARTY
99245,27,SD 30,DOUGLAS,LIBERTARIAN PARTY
99246,25,SD 30,DOUGLAS,LIBERTARIAN PARTY
99247,30,SD 30,DOUGLAS,LIBERTARIAN PARTY
99248,34,SD 30,DOUGLAS,LIBERTARIAN PARTY
99249,21,SD 30,DOUGLAS,LIBERTARIAN PARTY
99250,47,SD 30,DOUGLAS,LIBERTARIAN PARTY
99251,39,SD 30,DOUGLAS,LIBERTARIAN PARTY
99252,36,SD 30,DOUGLAS,LIBERTARIAN PARTY
99253,22,SD 30,DOUGLAS,LIBERTARIAN PARTY
99254,36,SD 30,DOUGLAS,LIBERTARIAN PARTY
99255,29,SD 30,DOUGLAS,LIBERTARIAN PARTY
99256,33,SD 30,DOUGLAS,LIBERTARIAN PARTY
99257,26,SD 30,DOUGLAS,LIBERTARIAN PARTY
99258,43,SD 30,DOUGLAS,LIBERTARIAN PARTY
99259,46,SD 30,DOUGLAS,LIBERTARIAN PARTY
99260,15,SD 30,DOUGLAS,LIBERTARIAN PARTY
99261,34,SD 32,DENVER,LIBERTARIAN PARTY
99262,22,SD 32,DENVER,LIBERTARIAN PARTY
99263,49,SD 32,DENVER,LIBERTARIAN PARTY
99264,43,SD 32,DENVER,LIBERTARIAN PARTY
99265,42,SD 32,DENVER,LIBERTARIAN PARTY
99266,42,SD 32,DENVER,LIBERTARIAN PARTY
99267,26,SD 32,DENVER,LIBERTARIAN PARTY
99268,54,SD 32,DENVER,LIBERTARIAN PARTY
99269,53,SD 32,DENVER,LIBERTARIAN PARTY
99270,9,SD 32,DENVER,LIBERTARIAN PARTY
99271,50,SD 32,DENVER,LIBERTARIAN PARTY
99272,39,SD 32,DENVER,LIBERTARIAN PARTY
99273,35,SD 32,DENVER,LIBERTARIAN PARTY
99274,36,SD 32,DENVER,LIBERTARIAN PARTY
99275,29,SD 32,DENVER,LIBERTARIAN PARTY
99276,24,SD 32,DENVER,LIBERTARIAN PARTY
99277,27,SD 32,DENVER,LIBERTARIAN PARTY
99278,39,SD 32,DENVER,LIBERTARIAN PARTY
99279,43,SD 32,DENVER,LIBERTARIAN PARTY
99280,28,SD 32,DENVER,LIBERTARIAN PARTY
99281,32,SD 32,DENVER,LIBERTARIAN PARTY
99282,51,SD 32,DENVER,LIBERTARIAN PARTY
99283,40,SD 32,DENVER,LIBERTARIAN PARTY
99284,45,SD 32,DENVER,LIBERTARIAN PARTY
99285,57,SD 32,DENVER,LIBERTARIAN PARTY
99286,20,SD 32,DENVER,LIBERTARIAN PARTY
99287,23,SD 32,DENVER,LIBERTARIAN PARTY
99288,37,SD 32,DENVER,LIBERTARIAN PARTY
99289,21,SD 32,DENVER,LIBERTARIAN PARTY
99290,19,SD 32,DENVER,LIBERTARIAN PARTY
99291,37,SD 32,DENVER,LIBERTARIAN PARTY
99292,8,SD 32,DENVER,LIBERTARIAN PARTY
99293,19,SD 32,DENVER,LIBERTARIAN PARTY
99294,16,SD 32,DENVER,LIBERTARIAN PARTY
99295,11,SD 32,DENVER,LIBERTARIAN PARTY
99296,34,SD 32,DENVER,LIBERTARIAN PARTY
99297,49,SD 32,DENVER,LIBERTARIAN PARTY
99298,46,SD 32,DENVER,LIBERTARIAN PARTY
99299,33,SD 32,DENVER,LIBERTARIAN PARTY
99300,36,SD 32,DENVER,LIBERTARIAN PARTY
99301,36,SD 32,DENVER,LIBERTARIAN PARTY
99302,40,SD 32,DENVER,LIBERTARIAN PARTY
99303,37,SD 32,DENVER,LIBERTARIAN PARTY
99304,42,SD 32,DENVER,LIBERTARIAN PARTY
99305,36,SD 32,DENVER,LIBERTARIAN PARTY
99306,25,SD 32,DENVER,LIBERTARIAN PARTY
99307,49,SD 32,DENVER,LIBERTARIAN PARTY
99308,44,SD 32,DENVER,LIBERTARIAN PARTY
99309,25,SD 32,DENVER,LIBERTARIAN PARTY
99310,20,SD 32,DENVER,LIBERTARIAN PARTY
99311,24,SD 32,DENVER,LIBERTARIAN PARTY
99312,16,SD 32,DENVER,LIBERTARIAN PARTY
99313,12,SD 32,DENVER,LIBERTARIAN PARTY
99314,25,SD 32,DENVER,LIBERTARIAN PARTY
99315,21,SD 32,DENVER,LIBERTARIAN PARTY
99316,40,SD 32,DENVER,LIBERTARIAN PARTY
99317,38,SD 32,DENVER,LIBERTARIAN PARTY
99318,32,SD 32,DENVER,LIBERTARIAN PARTY
99319,28,SD 32,DENVER,LIBERTARIAN PARTY
99320,32,SD 32,DENVER,LIBERTARIAN PARTY
99321,32,SD 32,DENVER,LIBERTARIAN PARTY
99322,20,SD 32,DENVER,LIBERTARIAN PARTY
99323,38,SD 32,DENVER,LIBERTARIAN PARTY
99324,14,SD 32,DENVER,LIBERTARIAN PARTY
99325,13,SD 32,DENVER,LIBERTARIAN PARTY
99326,17,SD 32,DENVER,LIBERTARIAN PARTY
99327,21,SD 32,DENVER,LIBERTARIAN PARTY
99328,22,SD 32,DENVER,LIBERTARIAN PARTY
99329,11,SD 32,DENVER,LIBERTARIAN PARTY
99330,12,SD 32,DENVER,LIBERTARIAN PARTY
99331,26,SD 32,DENVER,LIBERTARIAN PARTY
99332,19,SD 32,DENVER,LIBERTARIAN PARTY
99333,19,SD 32,DENVER,LIBERTARIAN PARTY
99334,16,SD 32,DENVER,LIBERTARIAN PARTY
99335,35,SD 32,DENVER,LIBERTARIAN PARTY
99336,64,SD 32,DENVER,LIBERTARIAN PARTY
99337,36,SD 32,DENVER,LIBERTARIAN PARTY
99338,43,SD 32,DENVER,LIBERTARIAN PARTY
99339,41,SD 32,DENVER,LIBERTARIAN PARTY
99340,39,SD 32,DENVER,LIBERTARIAN PARTY
99341,17,SD 32,DENVER,LIBERTARIAN PARTY
99342,25,SD 32,DENVER,LIBERTARIAN PARTY
99343,169,SD 32,DENVER,REPUBLICAN PARTY
99344,117,SD 32,DENVER,REPUBLICAN PARTY
99345,234,SD 32,DENVER,REPUBLICAN PARTY
99346,150,SD 32,DENVER,REPUBLICAN PARTY
99347,278,SD 32,DENVER,REPUBLICAN PARTY
99348,208,SD 32,DENVER,REPUBLICAN PARTY
99349,113,SD 32,DENVER,REPUBLICAN PARTY
99350,293,SD 32,DENVER,REPUBLICAN PARTY
99351,222,SD 32,DENVER,REPUBLICAN PARTY
99352,146,SD 32,DENVER,REPUBLICAN PARTY
99353,312,SD 32,DENVER,REPUBLICAN PARTY
99354,256,SD 32,DENVER,REPUBLICAN PARTY
99355,178,SD 32,DENVER,REPUBLICAN PARTY
99356,122,SD 32,DENVER,REPUBLICAN PARTY
99357,270,SD 32,DENVER,REPUBLICAN PARTY
99358,141,SD 32,DENVER,REPUBLICAN PARTY
99359,51,SD 32,DENVER,REPUBLICAN PARTY
99360,85,SD 32,DENVER,REPUBLICAN PARTY
99361,148,SD 32,DENVER,REPUBLICAN PARTY
99362,106,SD 32,DENVER,REPUBLICAN PARTY
99363,175,SD 32,DENVER,REPUBLICAN PARTY
99364,168,SD 32,DENVER,REPUBLICAN PARTY
99365,266,SD 32,DENVER,REPUBLICAN PARTY
99366,94,SD 32,DENVER,REPUBLICAN PARTY
99367,176,SD 32,DENVER,REPUBLICAN PARTY
99368,129,SD 32,DENVER,REPUBLICAN PARTY
99369,150,SD 32,DENVER,REPUBLICAN PARTY
99370,135,SD 32,DENVER,REPUBLICAN PARTY
99371,163,SD 32,DENVER,REPUBLICAN PARTY
99372,143,SD 32,DENVER,REPUBLICAN PARTY
99373,172,SD 32,DENVER,REPUBLICAN PARTY
99374,164,SD 32,DENVER,REPUBLICAN PARTY
99375,214,SD 32,DENVER,REPUBLICAN PARTY
99376,216,SD 32,DENVER,REPUBLICAN PARTY
99377,236,SD 32,DENVER,REPUBLICAN PARTY
99378,85,SD 32,DENVER,REPUBLICAN PARTY
99379,240,SD 32,DENVER,REPUBLICAN PARTY
99380,299,SD 32,DENVER,REPUBLICAN PARTY
99381,278,SD 32,DENVER,REPUBLICAN PARTY
99382,187,SD 32,DENVER,REPUBLICAN PARTY
99383,135,SD 32,DENVER,REPUBLICAN PARTY
99384,284,SD 32,DENVER,REPUBLICAN PARTY
99385,306,SD 32,DENVER,REPUBLICAN PARTY
99386,141,SD 32,DENVER,REPUBLICAN PARTY
99387,167,SD 32,DENVER,REPUBLICAN PARTY
99388,176,SD 32,DENVER,REPUBLICAN PARTY
99389,187,SD 32,DENVER,REPUBLICAN PARTY
99390,153,SD 32,DENVER,REPUBLICAN PARTY
99391,303,SD 32,DENVER,REPUBLICAN PARTY
99392,312,SD 32,DENVER,REPUBLICAN PARTY
99393,195,SD 32,DENVER,REPUBLICAN PARTY
99394,240,SD 32,DENVER,REPUBLICAN PARTY
99395,564,SD 32,DENVER,REPUBLICAN PARTY
99396,375,SD 32,DENVER,REPUBLICAN PARTY
99397,52,SD 32,DENVER,REPUBLICAN PARTY
99398,124,SD 32,DENVER,REPUBLICAN PARTY
99399,116,SD 32,DENVER,REPUBLICAN PARTY
99400,145,SD 32,DENVER,REPUBLICAN PARTY
99401,117,SD 32,DENVER,REPUBLICAN PARTY
99402,114,SD 32,DENVER,REPUBLICAN PARTY
99403,116,SD 32,DENVER,REPUBLICAN PARTY
99404,126,SD 32,DENVER,REPUBLICAN PARTY
99405,242,SD 32,DENVER,REPUBLICAN PARTY
99406,406,SD 32,DENVER,REPUBLICAN PARTY
99407,198,SD 32,DENVER,REPUBLICAN PARTY
99408,251,SD 32,DENVER,REPUBLICAN PARTY
99409,251,SD 32,DENVER,REPUBLICAN PARTY
99410,283,SD 32,DENVER,REPUBLICAN PARTY
99411,283,SD 32,DENVER,REPUBLICAN PARTY
99412,439,SD 32,DENVER,REPUBLICAN PARTY
99413,246,SD 32,DENVER,REPUBLICAN PARTY
99414,383,SD 32,DENVER,REPUBLICAN PARTY
99415,205,SD 32,DENVER,REPUBLICAN PARTY
99416,291,SD 32,DENVER,REPUBLICAN PARTY
99417,399,SD 32,DENVER,REPUBLICAN PARTY
99418,227,SD 32,DENVER,REPUBLICAN PARTY
99419,239,SD 32,DENVER,REPUBLICAN PARTY
99420,269,SD 32,DENVER,REPUBLICAN PARTY
99421,268,SD 32,DENVER,REPUBLICAN PARTY
99422,263,SD 32,DENVER,REPUBLICAN PARTY
99423,257,SD 32,DENVER,REPUBLICAN PARTY
99424,219,SD 32,DENVER,REPUBLICAN PARTY
99425,481,SD 32,DENVER,DEMOCRATIC PARTY
99426,323,SD 32,DENVER,DEMOCRATIC PARTY
99427,486,SD 32,DENVER,DEMOCRATIC PARTY
99428,497,SD 32,DENVER,DEMOCRATIC PARTY
99429,504,SD 32,DENVER,DEMOCRATIC PARTY
99430,534,SD 32,DENVER,DEMOCRATIC PARTY
99431,297,SD 32,DENVER,DEMOCRATIC PARTY
99432,505,SD 32,DENVER,DEMOCRATIC PARTY
99433,524,SD 32,DENVER,DEMOCRATIC PARTY
99434,153,SD 32,DENVER,DEMOCRATIC PARTY
99435,414,SD 32,DENVER,DEMOCRATIC PARTY
99436,408,SD 32,DENVER,DEMOCRATIC PARTY
99437,382,SD 32,DENVER,DEMOCRATIC PARTY
99438,362,SD 32,DENVER,DEMOCRATIC PARTY
99439,405,SD 32,DENVER,DEMOCRATIC PARTY
99440,533,SD 32,DENVER,DEMOCRATIC PARTY
99441,476,SD 32,DENVER,DEMOCRATIC PARTY
99442,461,SD 32,DENVER,DEMOCRATIC PARTY
99443,668,SD 32,DENVER,DEMOCRATIC PARTY
99444,481,SD 32,DENVER,DEMOCRATIC PARTY
99445,584,SD 32,DENVER,DEMOCRATIC PARTY
99446,779,SD 32,DENVER,DEMOCRATIC PARTY
99447,599,SD 32,DENVER,DEMOCRATIC PARTY
99448,621,SD 32,DENVER,DEMOCRATIC PARTY
99449,720,SD 32,DENVER,DEMOCRATIC PARTY
99450,474,SD 32,DENVER,DEMOCRATIC PARTY
99451,343,SD 32,DENVER,DEMOCRATIC PARTY
99452,436,SD 32,DENVER,DEMOCRATIC PARTY
99453,367,SD 32,DENVER,DEMOCRATIC PARTY
99454,370,SD 32,DENVER,DEMOCRATIC PARTY
99455,410,SD 32,DENVER,DEMOCRATIC PARTY
99456,279,SD 32,DENVER,DEMOCRATIC PARTY
99457,317,SD 32,DENVER,DEMOCRATIC PARTY
99458,329,SD 32,DENVER,DEMOCRATIC PARTY
99459,332,SD 32,DENVER,DEMOCRATIC PARTY
99460,263,SD 32,DENVER,DEMOCRATIC PARTY
99461,724,SD 32,DENVER,DEMOCRATIC PARTY
99462,723,SD 32,DENVER,DEMOCRATIC PARTY
99463,622,SD 32,DENVER,DEMOCRATIC PARTY
99464,372,SD 32,DENVER,DEMOCRATIC PARTY
99465,402,SD 32,DENVER,DEMOCRATIC PARTY
99466,525,SD 32,DENVER,DEMOCRATIC PARTY
99467,483,SD 32,DENVER,DEMOCRATIC PARTY
99468,362,SD 32,DENVER,DEMOCRATIC PARTY
99469,406,SD 32,DENVER,DEMOCRATIC PARTY
99470,365,SD 32,DENVER,DEMOCRATIC PARTY
99471,423,SD 32,DENVER,DEMOCRATIC PARTY
99472,424,SD 32,DENVER,DEMOCRATIC PARTY
99473,462,SD 32,DENVER,DEMOCRATIC PARTY
99474,476,SD 32,DENVER,DEMOCRATIC PARTY
99475,271,SD 32,DENVER,DEMOCRATIC PARTY
99476,409,SD 32,DENVER,DEMOCRATIC PARTY
99477,501,SD 32,DENVER,DEMOCRATIC PARTY
99478,467,SD 32,DENVER,DEMOCRATIC PARTY
99479,268,SD 32,DENVER,DEMOCRATIC PARTY
99480,489,SD 32,DENVER,DEMOCRATIC PARTY
99481,462,SD 32,DENVER,DEMOCRATIC PARTY
99482,539,SD 32,DENVER,DEMOCRATIC PARTY
99483,345,SD 32,DENVER,DEMOCRATIC PARTY
99484,353,SD 32,DENVER,DEMOCRATIC PARTY
99485,353,SD 32,DENVER,DEMOCRATIC PARTY
99486,313,SD 32,DENVER,DEMOCRATIC PARTY
99487,655,SD 32,DENVER,DEMOCRATIC PARTY
99488,462,SD 32,DENVER,DEMOCRATIC PARTY
99489,330,SD 32,DENVER,DEMOCRATIC PARTY
99490,337,SD 32,DENVER,DEMOCRATIC PARTY
99491,459,SD 32,DENVER,DEMOCRATIC PARTY
99492,421,SD 32,DENVER,DEMOCRATIC PARTY
99493,330,SD 32,DENVER,DEMOCRATIC PARTY
99494,311,SD 32,DENVER,DEMOCRATIC PARTY
99495,501,SD 32,DENVER,DEMOCRATIC PARTY
99496,399,SD 32,DENVER,DEMOCRATIC PARTY
99497,230,SD 32,DENVER,DEMOCRATIC PARTY
99498,465,SD 32,DENVER,DEMOCRATIC PARTY
99499,519,SD 32,DENVER,DEMOCRATIC PARTY
99500,603,SD 32,DENVER,DEMOCRATIC PARTY
99501,496,SD 32,DENVER,DEMOCRATIC PARTY
99502,462,SD 32,DENVER,DEMOCRATIC PARTY
99503,378,SD 32,DENVER,DEMOCRATIC PARTY
99504,388,SD 32,DENVER,DEMOCRATIC PARTY
99505,220,SD 32,DENVER,DEMOCRATIC PARTY
99506,230,SD 32,DENVER,DEMOCRATIC PARTY
99507,30,SD 34,DENVER,LIBERTARIAN PARTY
99508,29,SD 34,DENVER,LIBERTARIAN PARTY
99509,50,SD 34,DENVER,LIBERTARIAN PARTY
99510,48,SD 34,DENVER,LIBERTARIAN PARTY
99511,27,SD 34,DENVER,LIBERTARIAN PARTY
99512,52,SD 34,DENVER,LIBERTARIAN PARTY
99513,52,SD 34,DENVER,LIBERTARIAN PARTY
99514,32,SD 34,DENVER,LIBERTARIAN PARTY
99515,60,SD 34,DENVER,LIBERTARIAN PARTY
99516,46,SD 34,DENVER,LIBERTARIAN PARTY
99517,48,SD 34,DENVER,LIBERTARIAN PARTY
99518,49,SD 34,DENVER,LIBERTARIAN PARTY
99519,59,SD 34,DENVER,LIBERTARIAN PARTY
99520,34,SD 34,DENVER,LIBERTARIAN PARTY
99521,43,SD 34,DENVER,LIBERTARIAN PARTY
99522,37,SD 34,DENVER,LIBERTARIAN PARTY
99523,47,SD 34,DENVER,LIBERTARIAN PARTY
99524,53,SD 34,DENVER,LIBERTARIAN PARTY
99525,54,SD 34,DENVER,LIBERTARIAN PARTY
